yearID,lgID,tmID,franchID,name,confID,divID,playoff,G,W,L,T,OTL
1909,NHA,COB,BKN,Cobalt Silver Kings,,,,12,4,8,0,
1909,NHA,HAI,MTL,Haileybury Hockey Club,,,,12,4,8,0,
1909,NHA,LES,TBS,Les Canadiens,,,,12,2,10,0,
1909,NHA,MOS,MOS,Montreal Shamrocks,,,,12,3,8,1,
1909,NHA,MOW,MTW,Montreal Wanderers,,,,12,11,1,0,
1909,NHA,OT1,STE,Ottawa Senators,,,,12,9,3,0,
1909,NHA,REN,REN,Renfrew Creamery Kings,,,,12,8,3,1,
1910,NHA,MOC,MTL,Montreal Canadiens,,,,16,8,8,0,
1910,NHA,MOW,MTW,Montreal Wanderers,,,,16,7,9,0,
1910,NHA,OT1,STE,Ottawa Senators,,,,16,13,3,0,
1910,NHA,QU1,BKN,Quebec Bulldogs,,,,16,4,12,0,
1910,NHA,REN,REN,Renfrew Creamery Kings,,,,16,8,8,0,
1911,NHA,MOC,MTL,Montreal Canadiens,,,,18,8,10,0,
1911,NHA,MOW,MTW,Montreal Wanderers,,,,18,9,9,0,
1911,NHA,OT1,STE,Ottawa Senators,,,,18,9,9,0,
1911,NHA,QU1,BKN,Quebec Bulldogs,,,,18,10,8,0,
1911,PCHA,NWR,PO1,New Westminster Royals,,,,15,9,6,0,
1911,PCHA,VA1,SPO,Victoria Aristocrats,,,,16,7,9,0,
1911,PCHA,VML,VMR,Vancouver Millionaires,,,,15,7,8,0,
1912,NHA,MOC,MTL,Montreal Canadiens,,,,20,9,11,0,
1912,NHA,MOW,MTW,Montreal Wanderers,,,,20,10,10,0,
1912,NHA,OT1,STE,Ottawa Senators,,,,20,9,11,0,
1912,NHA,QU1,BKN,Quebec Bulldogs,,,LCS,20,16,4,0,
1912,NHA,TBS,TBS,Toronto Blueshirts,,,,20,9,11,0,
1912,NHA,TO1,TOO,Toronto Tecumsehs,,,,20,7,13,0,
1912,PCHA,NWR,PO1,New Westminster Royals,,,,13,4,9,0,
1912,PCHA,VA1,SPO,Victoria Aristocrats,,,WCS,15,10,5,0,
1912,PCHA,VML,VMR,Vancouver Millionaires,,,,14,7,7,0,
1913,NHA,MOC,MTL,Montreal Canadiens,,,NHAF,20,13,7,0,
1913,NHA,MOW,MTW,Montreal Wanderers,,,,20,7,13,0,
1913,NHA,OT1,STE,Ottawa Senators,,,,20,11,9,0,
1913,NHA,QU1,BKN,Quebec Bulldogs,,,,20,12,8,0,
1913,NHA,TBS,TBS,Toronto Blueshirts,,,SC,20,13,7,0,
1913,NHA,TOO,TOO,Toronto Ontarios,,,,20,4,16,0,
1913,PCHA,NWR,PO1,New Westminster Royals,,,,16,7,9,0,
1913,PCHA,VA1,SPO,Victoria Aristocrats,,,F,16,10,6,0,
1913,PCHA,VML,VMR,Vancouver Millionaires,,,,16,7,9,0,
1914,NHA,MOC,MTL,Montreal Canadiens,,,,20,6,14,0,
1914,NHA,MOW,MTW,Montreal Wanderers,,,NHAF,20,14,6,0,
1914,NHA,OT1,STE,Ottawa Senators,,,F,20,14,6,0,
1914,NHA,QU1,BKN,Quebec Bulldogs,,,,20,11,9,0,
1914,NHA,TBS,TBS,Toronto Blueshirts,,,,20,8,12,0,
1914,NHA,TOO,TOO,Toronto Ontarios/Shamrocks,,,,20,7,13,0,
1914,PCHA,PO1,PO1,Portland Rosebuds,,,,18,9,9,0,
1914,PCHA,VA1,SPO,Victoria Aristocrats,,,,17,4,13,0,
1914,PCHA,VML,VMR,Vancouver Millionaires,,,SC,17,13,4,0,
1915,NHA,MOC,MTL,Montreal Canadiens,,,SC,24,16,7,1,
1915,NHA,MOW,MTW,Montreal Wanderers,,,,24,10,14,0,
1915,NHA,OT1,STE,Ottawa Senators,,,,24,13,11,0,
1915,NHA,QU1,BKN,Quebec Bulldogs,,,,24,10,12,2,
1915,NHA,TBS,TBS,Toronto Blueshirts,,,,24,9,14,1,
1915,PCHA,PO1,PO1,Portland Rosebuds,,,F,18,13,5,0,
1915,PCHA,SEA,SEA,Seattle Metropolitans,,,,18,9,9,0,
1915,PCHA,VA1,SPO,Victoria Aristocrats,,,,18,5,13,0,
1915,PCHA,VML,VMR,Vancouver Millionaires,,,,18,9,9,0,
1916,NHA,MOC,MTL,Montreal Canadiens,,,F,20,10,10,0,
1916,NHA,MOW,MTW,Montreal Wanderers,,,,20,5,15,0,
1916,NHA,OT1,STE,Ottawa Senators,,,NHAF,20,15,5,0,
1916,NHA,QU1,BKN,Quebec Bulldogs,,,,20,10,10,0,
1916,NHA,TBS,TBS,Toronto Blueshirts,,,,14,7,7,0,
1916,NHA,TOB,TOB,228th Battalion,,,,14,7,7,0,
1916,PCHA,PO1,PO1,Portland Rosebuds,,,,24,9,15,0,
1916,PCHA,SEA,SEA,Seattle Metropolitans,,,SC,24,16,8,0,
1916,PCHA,SPO,SPO,Spokane Canaries,,,,23,8,15,0,
1916,PCHA,VML,VMR,Vancouver Millionaires,,,,23,14,9,0,
1917,NHL,MTL,MTL,Montreal Canadiens,,,NHLF,22,13,9,0,
1917,NHL,MTW,MTW,Montreal Wanderers,,,,6,1,5,0,
1917,NHL,OTS,STE,Ottawa Senators,,,,22,9,13,0,
1917,NHL,TOA,TOR,Toronto Arenas,,,SC,22,13,9,0,
1917,PCHA,PO1,PO1,Portland Rosebuds,,,,18,7,11,0,
1917,PCHA,SEA,SEA,Seattle Metropolitans,,,PF,18,11,7,0,
1917,PCHA,VML,VMR,Vancouver Millionaires,,,F,18,9,9,0,
1918,NHL,MTL,MTL,Montreal Canadiens,,,ND,18,10,8,0,
1918,NHL,OTS,STE,Ottawa Senators,,,NHLF,18,12,6,0,
1918,NHL,TOA,TOR,Toronto Arenas,,,,18,5,13,0,
1918,PCHA,SEA,SEA,Seattle Metropolitans,,,ND,20,11,9,0,
1918,PCHA,VA2,VIC,Victoria Aristocrats,,,,20,7,13,0,
1918,PCHA,VML,VMR,Vancouver Millionaires,,,PF,20,12,8,0,
1919,NHL,MTL,MTL,Montreal Canadiens,,,,24,13,11,0,
1919,NHL,OTS,STE,Ottawa Senators,,,SC,24,19,5,0,
1919,NHL,QUB,BKN,Quebec Bulldogs,,,,24,4,20,0,
1919,NHL,TRS,TOR,Toronto St. Patricks,,,,24,12,12,0,
1919,PCHA,SEA,SEA,Seattle Metropolitans,,,F,22,12,10,0,
1919,PCHA,VA2,VIC,Victoria Aristocrats,,,,22,10,12,0,
1919,PCHA,VML,VMR,Vancouver Millionaires,,,PF,22,11,11,0,
1920,NHL,HAM,BKN,Hamilton Tigers,,,,24,6,18,0,
1920,NHL,MTL,MTL,Montreal Canadiens,,,,24,13,11,0,
1920,NHL,OTS,STE,Ottawa Senators,,,SC,24,14,10,0,
1920,NHL,TRS,TOR,Toronto St. Patricks,,,NHLF,24,15,9,0,
1920,PCHA,SEA,SEA,Seattle Metropolitans,,,PF,24,12,11,1,
1920,PCHA,VA2,VIC,Victoria Aristocrats,,,,24,10,13,1,
1920,PCHA,VML,VMR,Vancouver Millionaires,,,F,24,13,11,0,
1921,NHL,HAM,BKN,Hamilton Tigers,,,,24,7,17,0,
1921,NHL,MTL,MTL,Montreal Canadiens,,,,24,12,11,1,
1921,NHL,OTS,STE,Ottawa Senators,,,NHLF,24,14,8,2,
1921,NHL,TRS,TOR,Toronto St. Patricks,,,SC,24,13,10,1,
1921,PCHA,SEA,SEA,Seattle Metropolitans,,,PF,24,12,11,1,
1921,PCHA,VA2,VIC,Victoria Aristocrats,,,,24,11,12,1,
1921,PCHA,VML,VMR,Vancouver Millionaires,,,F,24,12,12,0,
1921,WCHL,CAT,CAT,Calgary Tigers,,,WSF,24,14,10,0,
1921,WCHL,EDE,EDE,Edmonton Eskimos,,,WF,24,15,9,0,
1921,WCHL,REG,POR,Regina Capitals,,,SCSF,24,14,10,0,
1921,WCHL,SMJ,SAS,Saskatoon/Moose Jaw Sheiks,,,,24,5,19,0,
1922,NHL,HAM,BKN,Hamilton Tigers,,,,24,6,18,0,
1922,NHL,MTL,MTL,Montreal Canadiens,,,NHLF,24,13,9,2,
1922,NHL,OTS,STE,Ottawa Senators,,,SC,24,14,9,1,
1922,NHL,TRS,TOR,Toronto St. Patricks,,,,24,13,10,1,
1922,PCHA,SEA,SEA,Seattle Metropolitans,,,,30,15,15,0,
1922,PCHA,VAM,VMR,Vancouver Maroons,,,SCSF,30,17,12,1,
1922,PCHA,VC1,VIC,Victoria Cougars,,,PF,30,16,14,0,
1922,WCHL,CAT,CAT,Calgary Tigers,,,,30,12,18,0,
1922,WCHL,EDE,EDE,Edmonton Eskimos,,,F,30,19,10,1,
1922,WCHL,REG,POR,Regina Capitals,,,WF,30,16,14,0,
1922,WCHL,SAC,SAS,Saskatoon Crescents,,,,30,8,20,2,
1923,NHL,HAM,BKN,Hamilton Tigers,,,,24,9,15,0,
1923,NHL,MTL,MTL,Montreal Canadiens,,,SC,24,13,11,0,
1923,NHL,OTS,STE,Ottawa Senators,,,NHLF,24,16,8,0,
1923,NHL,TRS,TOR,Toronto St. Patricks,,,,24,10,14,0,
1923,PCHA,SEA,SEA,Seattle Metropolitans,,,PF,30,14,16,0,
1923,PCHA,VAM,VMR,Vancouver Maroons,,,SCSF,30,13,16,1,
1923,PCHA,VC1,VIC,Victoria Cougars,,,,30,11,18,1,
1923,WCHL,CAT,CAT,Calgary Tigers,,,F,30,18,11,1,
1923,WCHL,EDE,EDE,Edmonton Eskimos,,,,30,11,15,4,
1923,WCHL,REG,POR,Regina Capitals,,,WF,30,17,11,2,
1923,WCHL,SAC,SAS,Saskatoon Crescents,,,,30,15,12,3,
1924,NHL,BOS,BOS,Boston Bruins,,,,30,6,24,0,
1924,NHL,HAM,BKN,Hamilton Tigers,,,NHLF,30,19,10,1,
1924,NHL,MTL,MTL,Montreal Canadiens,,,F,30,17,11,2,
1924,NHL,MTM,MTM,Montreal Maroons,,,,30,9,19,2,
1924,NHL,OTS,STE,Ottawa Senators,,,,30,17,12,1,
1924,NHL,TRS,TOR,Toronto St. Patricks,,,SF,30,19,11,0,
1924,WCHL,CAT,CAT,Calgary Tigers,,,WF,28,17,11,0,
1924,WCHL,EDE,EDE,Edmonton Eskimos,,,,28,14,13,1,
1924,WCHL,REG,POR,Regina Capitals,,,,28,8,20,0,
1924,WCHL,SAS,SAS,Saskatoon Sheiks,,,WSF,28,16,11,1,
1924,WCHL,VIC,VIC,Victoria Cougars,,,SC,28,16,12,0,
1924,WCHL,VMR,VMR,Vancouver Maroons,,,,28,12,16,0,
1925,NHL,BOS,BOS,Boston Bruins,,,,36,17,15,4,
1925,NHL,MTL,MTL,Montreal Canadiens,,,,36,11,24,1,
1925,NHL,MTM,MTM,Montreal Maroons,,,SC,36,20,11,5,
1925,NHL,NYA,BKN,New York Americans,,,,36,12,20,4,
1925,NHL,OTS,STE,Ottawa Senators,,,NHLF,36,24,8,4,
1925,NHL,PIP,PHQ,Pittsburgh Pirates,,,SF,36,19,16,1,
1925,NHL,TRS,TOR,Toronto St. Patricks,,,,36,12,21,3,
1925,WCHL,CAT,CAT,Calgary Tigers,,,,30,10,17,3,
1925,WCHL,EDE,EDE,Edmonton Eskimos,,,WF,30,19,11,0,
1925,WCHL,POR,POR,Portland Rosebuds,,,,30,12,16,2,
1925,WCHL,SAS,SAS,Saskatoon Sheiks,,,WSF,30,18,11,1,
1925,WCHL,VIC,VIC,Victoria Cougars,,,F,30,15,11,4,
1925,WCHL,VMR,VMR,Vancouver Maroons,,,,30,10,18,2,
1926,NHL,BOS,BOS,Boston Bruins,,AM,F,44,21,20,3,
1926,NHL,CHI,CHI,Chicago Black Hawks,,AM,QF,44,19,22,3,
1926,NHL,DTC,DET,Detroit Cougars,,AM,,44,12,28,4,
1926,NHL,MTL,MTL,Montreal Canadiens,,CA,SF,44,28,14,2,
1926,NHL,MTM,MTM,Montreal Maroons,,CA,QF,44,20,20,4,
1926,NHL,NYA,BKN,New York Americans,,CA,,44,17,25,2,
1926,NHL,NYR,NYR,New York Rangers,,AM,SF,44,25,13,6,
1926,NHL,OTS,STE,Ottawa Senators,,CA,SC,44,30,10,4,
1926,NHL,PIP,PHQ,Pittsburgh Pirates,,AM,,44,15,26,3,
1926,NHL,TRS,TOR,Toronto St. Patricks,,CA,,44,15,24,5,
1927,NHL,BOS,BOS,Boston Bruins,,AM,SF,44,20,13,11,
1927,NHL,CHI,CHI,Chicago Black Hawks,,AM,,44,7,34,3,
1927,NHL,DTC,DET,Detroit Cougars,,AM,,44,19,19,6,
1927,NHL,MTL,MTL,Montreal Canadiens,,CA,SF,44,26,11,7,
1927,NHL,MTM,MTM,Montreal Maroons,,CA,F,44,24,14,6,
1927,NHL,NYA,BKN,New York Americans,,CA,,44,11,27,6,
1927,NHL,NYR,NYR,New York Rangers,,AM,SC,44,19,16,9,
1927,NHL,OTS,STE,Ottawa Senators,,CA,QF,44,20,14,10,
1927,NHL,PIP,PHQ,Pittsburgh Pirates,,AM,QF,44,19,17,8,
1927,NHL,TOR,TOR,Toronto Maple Leafs,,CA,,44,18,18,8,
1928,NHL,BOS,BOS,Boston Bruins,,AM,SC,44,26,13,5,
1928,NHL,CHI,CHI,Chicago Black Hawks,,AM,,44,7,29,8,
1928,NHL,DTC,DET,Detroit Cougars,,AM,QF,44,19,16,9,
1928,NHL,MTL,MTL,Montreal Canadiens,,CA,SF,44,22,7,15,
1928,NHL,MTM,MTM,Montreal Maroons,,CA,,44,15,20,9,
1928,NHL,NYA,BKN,New York Americans,,CA,QF,44,19,13,12,
1928,NHL,NYR,NYR,New York Rangers,,AM,F,44,21,13,10,
1928,NHL,OTS,STE,Ottawa Senators,,CA,,44,14,17,13,
1928,NHL,PIP,PHQ,Pittsburgh Pirates,,AM,,44,9,27,8,
1928,NHL,TOR,TOR,Toronto Maple Leafs,,CA,SF,44,21,18,5,
1929,NHL,BOS,BOS,Boston Bruins,,AM,F,44,38,5,1,
1929,NHL,CHI,CHI,Chicago Black Hawks,,AM,QF,44,21,18,5,
1929,NHL,DTC,DET,Detroit Cougars,,AM,,44,14,24,6,
1929,NHL,MTL,MTL,Montreal Canadiens,,CA,SC,44,21,14,9,
1929,NHL,MTM,MTM,Montreal Maroons,,CA,SF,44,23,16,5,
1929,NHL,NYA,BKN,New York Americans,,CA,,44,14,25,5,
1929,NHL,NYR,NYR,New York Rangers,,AM,SF,44,17,17,10,
1929,NHL,OTS,STE,Ottawa Senators,,CA,QF,44,21,15,8,
1929,NHL,PIP,PHQ,Pittsburgh Pirates,,AM,,44,5,36,3,
1929,NHL,TOR,TOR,Toronto Maple Leafs,,CA,,44,17,21,6,
1930,NHL,BOS,BOS,Boston Bruins,,AM,SF,44,28,10,6,
1930,NHL,CHI,CHI,Chicago Black Hawks,,AM,F,44,24,17,3,
1930,NHL,DTF,DET,Detroit Falcons,,AM,,44,16,21,7,
1930,NHL,MTL,MTL,Montreal Canadiens,,CA,SC,44,26,10,8,
1930,NHL,MTM,MTM,Montreal Maroons,,CA,QF,44,20,18,6,
1930,NHL,NYA,BKN,New York Americans,,CA,,44,18,16,10,
1930,NHL,NYR,NYR,New York Rangers,,AM,SF,44,19,16,9,
1930,NHL,OTS,STE,Ottawa Senators,,CA,,44,10,30,4,
1930,NHL,PHQ,PHQ,Philadelphia Quakers,,AM,,44,4,36,4,
1930,NHL,TOR,TOR,Toronto Maple Leafs,,CA,QF,44,22,13,9,
1931,NHL,BOS,BOS,Boston Bruins,,AM,,48,15,21,12,
1931,NHL,CHI,CHI,Chicago Black Hawks,,AM,QF,48,18,19,11,
1931,NHL,DTF,DET,Detroit Falcons,,AM,QF,48,18,20,10,
1931,NHL,MTL,MTL,Montreal Canadiens,,CA,SF,48,25,16,7,
1931,NHL,MTM,MTM,Montreal Maroons,,CA,SF,48,19,22,7,
1931,NHL,NYA,BKN,New York Americans,,CA,,48,16,24,8,
1931,NHL,NYR,NYR,New York Rangers,,AM,F,48,23,17,8,
1931,NHL,TOR,TOR,Toronto Maple Leafs,,CA,SC,48,23,18,7,
1932,NHL,BOS,BOS,Boston Bruins,,AM,SF,48,25,15,8,
1932,NHL,CHI,CHI,Chicago Black Hawks,,AM,,48,16,20,12,
1932,NHL,DET,DET,Detroit Red Wings,,AM,SF,48,25,15,8,
1932,NHL,MTL,MTL,Montreal Canadiens,,CA,QF,48,18,25,5,
1932,NHL,MTM,MTM,Montreal Maroons,,CA,QF,48,22,20,6,
1932,NHL,NYA,BKN,New York Americans,,CA,,48,15,22,11,
1932,NHL,NYR,NYR,New York Rangers,,AM,SC,48,23,17,8,
1932,NHL,OTS,STE,Ottawa Senators,,CA,,48,11,27,10,
1932,NHL,TOR,TOR,Toronto Maple Leafs,,CA,F,48,24,18,6,
1933,NHL,BOS,BOS,Boston Bruins,,AM,,48,18,25,5,
1933,NHL,CHI,CHI,Chicago Black Hawks,,AM,SC,48,20,17,11,
1933,NHL,DET,DET,Detroit Red Wings,,AM,F,48,24,14,10,
1933,NHL,MTL,MTL,Montreal Canadiens,,CA,QF,48,22,20,6,
1933,NHL,MTM,MTM,Montreal Maroons,,CA,SF,48,19,18,11,
1933,NHL,NYA,BKN,New York Americans,,CA,,48,15,23,10,
1933,NHL,NYR,NYR,New York Rangers,,AM,QF,48,21,19,8,
1933,NHL,OTS,STE,Ottawa Senators,,CA,,48,13,29,6,
1933,NHL,TOR,TOR,Toronto Maple Leafs,,CA,SF,48,26,13,9,
1934,NHL,BOS,BOS,Boston Bruins,,AM,SF,48,26,16,6,
1934,NHL,CHI,CHI,Chicago Black Hawks,,AM,QF,48,26,17,5,
1934,NHL,DET,DET,Detroit Red Wings,,AM,,48,19,22,7,
1934,NHL,MTL,MTL,Montreal Canadiens,,CA,QF,48,19,23,6,
1934,NHL,MTM,MTM,Montreal Maroons,,CA,SC,48,24,19,5,
1934,NHL,NYA,BKN,New York Americans,,CA,,48,12,27,9,
1934,NHL,NYR,NYR,New York Rangers,,AM,SF,48,22,20,6,
1934,NHL,STE,STE,St. Louis Eagles,,CA,,48,11,31,6,
1934,NHL,TOR,TOR,Toronto Maple Leafs,,CA,F,48,30,14,4,
1935,NHL,BOS,BOS,Boston Bruins,,AM,QF,48,22,20,6,
1935,NHL,CHI,CHI,Chicago Black Hawks,,AM,QF,48,21,19,8,
1935,NHL,DET,DET,Detroit Red Wings,,AM,SC,48,24,16,8,
1935,NHL,MTL,MTL,Montreal Canadiens,,CA,,48,11,26,11,
1935,NHL,MTM,MTM,Montreal Maroons,,CA,SF,48,22,16,10,
1935,NHL,NYA,BKN,New York Americans,,CA,SF,48,16,25,7,
1935,NHL,NYR,NYR,New York Rangers,,AM,,48,19,17,12,
1935,NHL,TOR,TOR,Toronto Maple Leafs,,CA,F,48,23,19,6,
1936,NHL,BOS,BOS,Boston Bruins,,AM,QF,48,23,18,7,
1936,NHL,CHI,CHI,Chicago Black Hawks,,AM,,48,14,27,7,
1936,NHL,DET,DET,Detroit Red Wings,,AM,SC,48,25,14,9,
1936,NHL,MTL,MTL,Montreal Canadiens,,CA,SF,48,24,18,6,
1936,NHL,MTM,MTM,Montreal Maroons,,CA,SF,48,22,17,9,
1936,NHL,NYA,BKN,New York Americans,,CA,,48,15,29,4,
1936,NHL,NYR,NYR,New York Rangers,,AM,F,48,19,20,9,
1936,NHL,TOR,TOR,Toronto Maple Leafs,,CA,QF,48,22,21,5,
1937,NHL,BOS,BOS,Boston Bruins,,AM,SF,48,30,11,7,
1937,NHL,CHI,CHI,Chicago Black Hawks,,AM,SC,48,14,25,9,
1937,NHL,DET,DET,Detroit Red Wings,,AM,,48,12,25,11,
1937,NHL,MTL,MTL,Montreal Canadiens,,CA,QF,48,18,17,13,
1937,NHL,MTM,MTM,Montreal Maroons,,CA,,48,12,30,6,
1937,NHL,NYA,BKN,New York Americans,,CA,SF,48,19,18,11,
1937,NHL,NYR,NYR,New York Rangers,,AM,QF,48,27,15,6,
1937,NHL,TOR,TOR,Toronto Maple Leafs,,CA,F,48,24,15,9,
1938,NHL,BOS,BOS,Boston Bruins,,,SC,48,36,10,2,
1938,NHL,CHI,CHI,Chicago Black Hawks,,,,48,12,28,8,
1938,NHL,DET,DET,Detroit Red Wings,,,SF,48,18,24,6,
1938,NHL,MTL,MTL,Montreal Canadiens,,,QF,48,15,24,9,
1938,NHL,NYA,BKN,New York Americans,,,QF,48,17,21,10,
1938,NHL,NYR,NYR,New York Rangers,,,SF,48,26,16,6,
1938,NHL,TOR,TOR,Toronto Maple Leafs,,,F,48,19,20,9,
1939,NHL,BOS,BOS,Boston Bruins,,,SF,48,31,12,5,
1939,NHL,CHI,CHI,Chicago Black Hawks,,,QF,48,23,19,6,
1939,NHL,DET,DET,Detroit Red Wings,,,SF,48,16,26,6,
1939,NHL,MTL,MTL,Montreal Canadiens,,,,48,10,33,5,
1939,NHL,NYA,BKN,New York Americans,,,QF,48,15,29,4,
1939,NHL,NYR,NYR,New York Rangers,,,SC,48,27,11,10,
1939,NHL,TOR,TOR,Toronto Maple Leafs,,,F,48,25,17,6,
1940,NHL,BOS,BOS,Boston Bruins,,,SC,48,27,8,13,
1940,NHL,CHI,CHI,Chicago Black Hawks,,,SF,48,16,25,7,
1940,NHL,DET,DET,Detroit Red Wings,,,F,48,21,16,11,
1940,NHL,MTL,MTL,Montreal Canadiens,,,QF,48,16,26,6,
1940,NHL,NYA,BKN,New York Americans,,,,48,8,29,11,
1940,NHL,NYR,NYR,New York Rangers,,,QF,48,21,19,8,
1940,NHL,TOR,TOR,Toronto Maple Leafs,,,SF,48,28,14,6,
1941,NHL,BKN,BKN,Brooklyn Americans,,,,48,16,29,3,
1941,NHL,BOS,BOS,Boston Bruins,,,SF,48,25,17,6,
1941,NHL,CHI,CHI,Chicago Black Hawks,,,QF,48,22,23,3,
1941,NHL,DET,DET,Detroit Red Wings,,,F,48,19,25,4,
1941,NHL,MTL,MTL,Montreal Canadiens,,,QF,48,18,27,3,
1941,NHL,NYR,NYR,New York Rangers,,,SF,48,29,17,2,
1941,NHL,TOR,TOR,Toronto Maple Leafs,,,SC,48,27,18,3,
1942,NHL,BOS,BOS,Boston Bruins,,,F,50,24,17,9,
1942,NHL,CHI,CHI,Chicago Black Hawks,,,,50,17,18,15,
1942,NHL,DET,DET,Detroit Red Wings,,,SC,50,25,14,11,
1942,NHL,MTL,MTL,Montreal Canadiens,,,SF,50,19,19,12,
1942,NHL,NYR,NYR,New York Rangers,,,,50,11,31,8,
1942,NHL,TOR,TOR,Toronto Maple Leafs,,,SF,50,22,19,9,
1943,NHL,BOS,BOS,Boston Bruins,,,,50,19,26,5,
1943,NHL,CHI,CHI,Chicago Black Hawks,,,F,50,22,23,5,
1943,NHL,DET,DET,Detroit Red Wings,,,SF,50,26,18,6,
1943,NHL,MTL,MTL,Montreal Canadiens,,,SC,50,38,5,7,
1943,NHL,NYR,NYR,New York Rangers,,,,50,6,39,5,
1943,NHL,TOR,TOR,Toronto Maple Leafs,,,SF,50,23,23,4,
1944,NHL,BOS,BOS,Boston Bruins,,,SF,50,16,30,4,
1944,NHL,CHI,CHI,Chicago Black Hawks,,,,50,13,30,7,
1944,NHL,DET,DET,Detroit Red Wings,,,F,50,31,14,5,
1944,NHL,MTL,MTL,Montreal Canadiens,,,SF,50,38,8,4,
1944,NHL,NYR,NYR,New York Rangers,,,,50,11,29,10,
1944,NHL,TOR,TOR,Toronto Maple Leafs,,,SC,50,24,22,4,
1945,NHL,BOS,BOS,Boston Bruins,,,F,50,24,18,8,
1945,NHL,CHI,CHI,Chicago Black Hawks,,,SF,50,23,20,7,
1945,NHL,DET,DET,Detroit Red Wings,,,SF,50,20,20,10,
1945,NHL,MTL,MTL,Montreal Canadiens,,,SC,50,28,17,5,
1945,NHL,NYR,NYR,New York Rangers,,,,50,13,28,9,
1945,NHL,TOR,TOR,Toronto Maple Leafs,,,,50,19,24,7,
1946,NHL,BOS,BOS,Boston Bruins,,,SF,60,26,23,11,
